Cycle,Année,Matière,Nom du fichier PDF,Lien direct,Chemin complet
2as,matiere,eng,5105.pdf,https://drive.google.com/uc?export=view&id=116S4FcyyOX7ssDQTBWoFHw2OJPM_VnhG,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,5104.pdf,https://drive.google.com/uc?export=view&id=1FwoBrYSYf9BMkez0pcg_uYNKAZpnqszf,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,5103.pdf,https://drive.google.com/uc?export=view&id=1b3uHX71LbMkqWb87wmubV-QSwKt8G2H2,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,5102.pdf,https://drive.google.com/uc?export=view&id=1Qm1sUnGkirpe6ub9ZBvhMQGGKSYf-das,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,5101.pdf,https://drive.google.com/uc?export=view&id=1EnRQsspT0EGKzndtb8jCDUskEmzzrsBB,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,5100.pdf,https://drive.google.com/uc?export=view&id=1dAexPO5bV4JBCHxKI6CbYn4CsWQoyp9V,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,5099.pdf,https://drive.google.com/uc?export=view&id=1GkhHeEn-ieKKUDKI3ZXP_dFhOmMqHxIO,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,5097.pdf,https://drive.google.com/uc?export=view&id=14J3CIC2KRzoWeEjjmTMzh3ZkDbvw4H5e,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,5098.pdf,https://drive.google.com/uc?export=view&id=1Z81JmvOTPg37DEYC5Mnplg3QyaxPUYZc,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,5096.pdf,https://drive.google.com/uc?export=view&id=1rBgl5g8mzPlX4mJlhVCJtyc-a4m7RrHD,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,5095.pdf,https://drive.google.com/uc?export=view&id=1AtMjlVR-LG05QBo2D7jNpt4iWadYwRre,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,5094.pdf,https://drive.google.com/uc?export=view&id=1yuQbo0xZLMPPiMOCNUbeowTL0F4F8hMV,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,5093.pdf,https://drive.google.com/uc?export=view&id=198oZUlwDdZs3oSZmjZBHg2yDqEOW5NgW,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,5092.pdf,https://drive.google.com/uc?export=view&id=1Jw10vwT-FT4P4bblwCk6VMC-QjlJCzOx,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,5091.pdf,https://drive.google.com/uc?export=view&id=1kPlcYyEnaEKu-v_vmKK4dj9wP3ZfQFBT,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,5090.pdf,https://drive.google.com/uc?export=view&id=1gTOaIgBk5IvcANzUjioJ_YG2b8jeWzW3,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,5088.pdf,https://drive.google.com/uc?export=view&id=1edNHPe_VzOoy5HCGUUhJmcqcG2yxK2Rq,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,5089.pdf,https://drive.google.com/uc?export=view&id=1iJciBNOV7YnMpvrWoSGYwUcXaniR-7Fu,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,5087.pdf,https://drive.google.com/uc?export=view&id=1stGhSeLrvoxHVMh22o_tKlYwzMG95rXb,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,5085.pdf,https://drive.google.com/uc?export=view&id=1AQftN8S9QsV5QZZm4yTcRDoF9Zo7UOak,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,5086.pdf,https://drive.google.com/uc?export=view&id=1waeCxiTS1TobfFuzB3NA0hDkwZ0Tq4Rs,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,5083.pdf,https://drive.google.com/uc?export=view&id=17A2DV_W12ClI5i2znumRCqxWUx37x73V,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,5084.pdf,https://drive.google.com/uc?export=view&id=1vGi43oVkXkgBP3QW2aNjqkqeOGcRBUxr,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,5082.pdf,https://drive.google.com/uc?export=view&id=1njx7K-tsHp0oMQjlTwzGu0nKNfsBK2Mz,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,5080.pdf,https://drive.google.com/uc?export=view&id=1gs52tH1t1Xt7LcxJKP7N98a0-ZewHNar,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,5081.pdf,https://drive.google.com/uc?export=view&id=1xDkIEEEx2j0pil3b3L2GJbePD7k-cAYS,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,5079.pdf,https://drive.google.com/uc?export=view&id=1hXTbg_vXy_I74k_FAg01HExBR_-PzHdc,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,5078.pdf,https://drive.google.com/uc?export=view&id=1aPWgYDA4B8M6wRau8BkgWwm8mWrywP3a,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,5077.pdf,https://drive.google.com/uc?export=view&id=1Tki04mkujK4YwtPKfZik6tuXA6DjkWQI,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,5076.pdf,https://drive.google.com/uc?export=view&id=1vrTxph06KLp3dgPLB3sQ2Ehu7JIZUyWi,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,5075.pdf,https://drive.google.com/uc?export=view&id=1TIvZpWGcqEVslsNaFpXvEBUXLCNLMOGx,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,5074.pdf,https://drive.google.com/uc?export=view&id=15dAsjFEW_zR-ULL2l_D1W-uI27iYTytk,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,30296.pdf,https://drive.google.com/uc?export=view&id=1dmX50LwKP-b6RWDIc6XAzxrYsW_FhJJY,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,30295.pdf,https://drive.google.com/uc?export=view&id=15lusI1ZAoYxPm7L-taE7crBoNnLsnqZR,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,30294.pdf,https://drive.google.com/uc?export=view&id=1bGOetmeBTY_X-tC2X8rFHoyK_hZMh7gc,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,30293.pdf,https://drive.google.com/uc?export=view&id=1yZWNbfkLHFquu5KxzPkKAp5Lz8isHEOz,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,30292.pdf,https://drive.google.com/uc?export=view&id=1om3ua782-nsRYwyLATbMWsUyfiXcck-N,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,30291.pdf,https://drive.google.com/uc?export=view&id=1QQ4d3tj077fqVuEdahxZsmhiaNzzolcA,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,30289.pdf,https://drive.google.com/uc?export=view&id=1BqMNrX3KidSZraFCpgNyP2X2uDIsW4lQ,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,30290.pdf,https://drive.google.com/uc?export=view&id=1EqQ0kTSVKoFAIansZau0WYAZzZqBmU-Z,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,30288.pdf,https://drive.google.com/uc?export=view&id=1Q076jOj4-8XqvSVc8DsH5ydtNY0QnDW5,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,30287.pdf,https://drive.google.com/uc?export=view&id=185pcpttkmzhLcwC5jg_C5_2OYP9j3tG3,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,30286.pdf,https://drive.google.com/uc?export=view&id=1D8VLy9PNtvH8CGFq2RDZIstvZykzifYU,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,30285.pdf,https://drive.google.com/uc?export=view&id=1DgEOoni-6VUYdSX9agBfLkMATbPwr0CL,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,30284.pdf,https://drive.google.com/uc?export=view&id=1kJZMq48v-fOHMBnIS1mpIyfBjfDykfxX,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,30283.pdf,https://drive.google.com/uc?export=view&id=1SQn17R6X8C7EmjIga-ew0iabRJ3Xr1mO,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,30282.pdf,https://drive.google.com/uc?export=view&id=1lN05KrVlaG1Yw9oKy5rxEo-5KZ1UqH-D,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,30281.pdf,https://drive.google.com/uc?export=view&id=1XFD9Wj3Zi8Yi_2NFADAmKxD9s3IuBzoZ,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,30280.pdf,https://drive.google.com/uc?export=view&id=1zIJ65ugTXoSqTDhgA-OIK_cH86zi84Xc,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,30279.pdf,https://drive.google.com/uc?export=view&id=1DbeHg2xUSCXMoaFaYONHchzYZ9RR_tqa,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,30278.pdf,https://drive.google.com/uc?export=view&id=1p1dapC1MVjEzrI7SxM-C1cXgM0gQy6ee,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,30277.pdf,https://drive.google.com/uc?export=view&id=1F7_jEU8g05gJteEaGO3CaMzSAnlKG8vw,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,30276.pdf,https://drive.google.com/uc?export=view&id=1PkQwpjLa7JsJLKyG1ECugQY0NshnLhej,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,30275.pdf,https://drive.google.com/uc?export=view&id=1YkR8KyeOXn00SJLMQRu6jEWRba8IiPdF,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,30274.pdf,https://drive.google.com/uc?export=view&id=1mH_eJXRoSYs0GkP8AvkwJT0NpI3zm2-j,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,30273.pdf,https://drive.google.com/uc?export=view&id=1sVOxrpcEz-5Fwv7Yq4WXHjp3Oz66ofTl,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,30272.pdf,https://drive.google.com/uc?export=view&id=1kIrCl9g11vRr0qbIDkZ2h7fQ48lstZK1,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,30270.pdf,https://drive.google.com/uc?export=view&id=1FE8rW44ro6ANUVSj1zZ54FKwjRfeGiI5,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,30271.pdf,https://drive.google.com/uc?export=view&id=1wuAqxTRkeKby_Ag-1NQ2a9tTRy78bd4f,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,30269.pdf,https://drive.google.com/uc?export=view&id=1WFL7cR0vBJEkphCowZcdYeL0HDlEi6Ev,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,30268.pdf,https://drive.google.com/uc?export=view&id=1hk8Nt56FGhlUjGWDARIy92AkWS5RTNCc,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,30266.pdf,https://drive.google.com/uc?export=view&id=1FMlcUM0W4lV3kRTDfDuiHxKVhuopsCs6,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,30267.pdf,https://drive.google.com/uc?export=view&id=1p5vP7C31e2bqn07wj7MQwORvDO1bCzHi,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,30265.pdf,https://drive.google.com/uc?export=view&id=1g6hqu9PNHkIXp3ewUnzX-85PWwSSYuWm,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,30263.pdf,https://drive.google.com/uc?export=view&id=1I8EqlROGLeZ7nYhuUVOsLYuw7sqqoXK1,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,30264.pdf,https://drive.google.com/uc?export=view&id=1Q5LeYmceeOZEw-co2lwsBy3rpLwrRa_m,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,30262.pdf,https://drive.google.com/uc?export=view&id=11fl-W15Xf73ydAyqMobn-DkFL3_iCq-G,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,30261.pdf,https://drive.google.com/uc?export=view&id=1_hBh3-i9iehzJfLhIZejjeNtxVNObkH_,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,30259.pdf,https://drive.google.com/uc?export=view&id=1EGkgojpBUO1wQtTHrOmIIf6jxzxNdk8B,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,eng,30260.pdf,https://drive.google.com/uc?export=view&id=1wn4XBRHcIcASx188DP_o13rSg50N3xoM,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / eng
2as,matiere,hist,6096.pdf,https://drive.google.com/uc?export=view&id=1pB9X-BzogIq3ciLXdxojhIUOrrUG3zJa,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / hist
2as,matiere,hist,6095.pdf,https://drive.google.com/uc?export=view&id=1H1L0BHGFXxEuufhrOYKQmVJAuFncvJXm,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / hist
2as,matiere,hist,6094.pdf,https://drive.google.com/uc?export=view&id=1VBrlmWRTuajkD4lswIKwv8_yP5uX1lRZ,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / hist
2as,matiere,hist,6093.pdf,https://drive.google.com/uc?export=view&id=1iurRXKS5WAtDSovkeBhrY-105nBhDZ-H,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / hist
2as,matiere,hist,6091.pdf,https://drive.google.com/uc?export=view&id=1Jc4LjvIYmPaG41TDfpj1OiWPuovFW_vy,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / hist
2as,matiere,hist,6092.pdf,https://drive.google.com/uc?export=view&id=1MStiCgFi9v9DkBl2UYyZPNESs9rBq8TY,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / hist
2as,matiere,hist,6090.pdf,https://drive.google.com/uc?export=view&id=1zoEiAlFLRR0JA03Z3XMFUFez1bC5BHFu,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / hist
2as,matiere,hist,6089.pdf,https://drive.google.com/uc?export=view&id=1MVHsZ_mGVNBSlkV7blDi9H4esmBU4ZBa,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / hist
2as,matiere,hist,6088.pdf,https://drive.google.com/uc?export=view&id=1YEIFivMFwOkiqTh2JvxF7w6nBSm7blB7,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / hist
2as,matiere,hist,6087.pdf,https://drive.google.com/uc?export=view&id=1NZnroChmmIZlTxEEq4qc866cFmo5MhJ_,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / hist
2as,matiere,hist,6086.pdf,https://drive.google.com/uc?export=view&id=1g7mqISgvPSayj1gwR48UWdS6ARb9jsjO,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / hist
2as,matiere,hist,6085.pdf,https://drive.google.com/uc?export=view&id=1tAwVmVPbFAu9yzJeXqK5FAYbq3xg_rao,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / hist
2as,matiere,hist,6084.pdf,https://drive.google.com/uc?export=view&id=1MnCqbdBleIe55zdlX5m6QrlJlO4v1zvn,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / hist
2as,matiere,hist,6083.pdf,https://drive.google.com/uc?export=view&id=182kQteXF_D-o8kKbLV7FTpNQaoV7U3yp,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / hist
2as,matiere,hist,6082.pdf,https://drive.google.com/uc?export=view&id=1HI0VbRzRrDN8TYBf2gb97xoMPw_TtAKB,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / hist
2as,matiere,hist,6081.pdf,https://drive.google.com/uc?export=view&id=1RQa-KcgBBy9iojjXWZwsEC89MlyCgY1v,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / hist
2as,matiere,hist,6080.pdf,https://drive.google.com/uc?export=view&id=1WsHbZ58JY4fY4MKmKImyeFAw9SzJePV6,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / hist
2as,matiere,hist,6079.pdf,https://drive.google.com/uc?export=view&id=109ppwpTZLy13DpVy8BnwmJRuwAqSzeOS,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / hist
2as,matiere,hist,6078.pdf,https://drive.google.com/uc?export=view&id=1BLRosR4CZr_pU54E_LbZh86Kj1SAAiFj,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / hist
2as,matiere,hist,6077.pdf,https://drive.google.com/uc?export=view&id=1NjisOdAVGDSe-j4PmnGwf3oSlysFQuUo,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / hist
2as,matiere,hist,6076.pdf,https://drive.google.com/uc?export=view&id=1OxKetV1MuXDCibGUhYKBxGdivfvk0BrL,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / hist
2as,matiere,hist,6075.pdf,https://drive.google.com/uc?export=view&id=18zls0I1plikJguL9tPKDmsiHbHyuPhm6,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / hist
2as,matiere,hist,6074.pdf,https://drive.google.com/uc?export=view&id=1J5z6jZKYyOy7RiTVxVKsVIMqFucMN508,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / hist
2as,matiere,hist,6073.pdf,https://drive.google.com/uc?export=view&id=1Qay_X-NvO42MEdVvbpgpjeX24yL-PeS3,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / hist
2as,matiere,hist,6071.pdf,https://drive.google.com/uc?export=view&id=1FiT2qY8lpKzj2pg7hCy6itG3AYTNAN5T,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / hist
2as,matiere,hist,6072.pdf,https://drive.google.com/uc?export=view&id=1qIY5o5bU0-nb6XXiQyz6UrPNaj6lllAO,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / hist
2as,matiere,hist,6070.pdf,https://drive.google.com/uc?export=view&id=1dOOJ44aORFWzJw9SdIpfJLkVsWXEifKN,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / hist
2as,matiere,hist,6069.pdf,https://drive.google.com/uc?export=view&id=19jCJ3lyImRV3JcDYbqsTVC34Y3zRQmjr,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / hist
2as,matiere,hist,6068.pdf,https://drive.google.com/uc?export=view&id=1rIiip8uMvKe6tpyqlUgBFdvRT5jSbq3r,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / hist
2as,matiere,hist,6067.pdf,https://drive.google.com/uc?export=view&id=175zn6YekgRn1w9n5e9LNLXfaqxWPTUAL,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / hist
2as,matiere,hist,6066.pdf,https://drive.google.com/uc?export=view&id=1MiuidN3YUZP5Y3ZSGoMiuTa8hCq2-kUN,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / hist
2as,matiere,hist,6065.pdf,https://drive.google.com/uc?export=view&id=1oArHEWKy9qW52bJLjtPplGT5lyAY6-pD,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / hist
2as,matiere,hist,6064.pdf,https://drive.google.com/uc?export=view&id=1NNpKvR9RMt7RIp6QgXsEGcjZY5fuLIWY,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / hist
2as,matiere,hist,6062.pdf,https://drive.google.com/uc?export=view&id=1U03noHmN6AQJQBXCRCzZA0L-am42c3Iy,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / hist
2as,matiere,hist,6063.pdf,https://drive.google.com/uc?export=view&id=1vjAhypbxnsAcDGMS7CLDkNA8HaHn3On_,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / hist
2as,matiere,hist,6061.pdf,https://drive.google.com/uc?export=view&id=1LszG82q6ykQtTj5p65jCiVisXmjibSqc,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / hist
2as,matiere,hist,6060.pdf,https://drive.google.com/uc?export=view&id=1BKY7vDIayGPEdgaJkHnYg3gs2awMv_Mz,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / hist
2as,matiere,hist,6059.pdf,https://drive.google.com/uc?export=view&id=1EDihtcxqA6KXDZXmHxEUW5yedPOdY0KJ,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / hist
2as,matiere,hist,6057.pdf,https://drive.google.com/uc?export=view&id=1C6kyPpu3OIvpVYXN2RAiEbPv0DI3tLnC,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / hist
2as,matiere,hist,6058.pdf,https://drive.google.com/uc?export=view&id=1MeO1cHdQn-d-IpehUlv7B5Zn6hKpBLcK,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / hist
2as,matiere,hist,6056.pdf,https://drive.google.com/uc?export=view&id=1Y4M4LetVZZ-7dZOtLEe8wMDH7PASZ0Hl,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / hist
2as,matiere,hist,6055.pdf,https://drive.google.com/uc?export=view&id=1aSIOtNZvvuZ66IorndNV8iYCgyYt3iIm,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / hist
2as,matiere,hist,6054.pdf,https://drive.google.com/uc?export=view&id=1db5Z1xfheKLQd7fWB_MfxqLFTeSJIs_Q,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / hist
2as,matiere,hist,6053.pdf,https://drive.google.com/uc?export=view&id=1p8N9mBSgQcuSv5IETHnesjQSg55YrO1H,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / hist
2as,matiere,hist,6052.pdf,https://drive.google.com/uc?export=view&id=1GpenKJWhFChe70zn8P1ATNMsNlhB2cWS,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / hist
2as,matiere,hist,6051.pdf,https://drive.google.com/uc?export=view&id=19iepJD97hxZUvkBL3EmkHRWsr0EH3a4_,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / hist
2as,matiere,hist,6050.pdf,https://drive.google.com/uc?export=view&id=1LlZsIKDoHhc9wfqahjrf_OwEoJuG63eF,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / hist
2as,matiere,hist,6049.pdf,https://drive.google.com/uc?export=view&id=1ugfcxVYmvx6uW3PUaH1h4lv8xCKTRbwX,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / hist
2as,matiere,hist,6048.pdf,https://drive.google.com/uc?export=view&id=1nisz_I1RqrXNIY8uFtS5QRd4R2fhZdzJ,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / hist
2as,matiere,hist,6046.pdf,https://drive.google.com/uc?export=view&id=19lzy_Txpx0rgL7C3H-zP8m8mndvJ0AC-,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / hist
2as,matiere,hist,6047.pdf,https://drive.google.com/uc?export=view&id=1RPUZ4a4zsdS45Rxout2T6r5oQlRqtV01,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / hist
2as,matiere,hist,6044.pdf,https://drive.google.com/uc?export=view&id=1CEgReolIeq-4k_gtO4pIUpER2hkJImiG,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / hist
2as,matiere,hist,6045.pdf,https://drive.google.com/uc?export=view&id=1h0IUIExzEklRXyVc5odkb-wMtLtj9nU3,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / hist
2as,matiere,hist,6043.pdf,https://drive.google.com/uc?export=view&id=1rZPKerqGziVIpB50Medk93mSeD_ho6TS,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / hist
